event_id,event_datetime,security,type,direction,window,matured_datetime,base_close,end_close,directional_return,mfe,mae
000858SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000858.SZ,SELL_SETUP,-1,5,2021-01-15 00:00:00,294.62,265.32,0.09945014,0.13213631,0.0016971
000651SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000651.SZ,SELL_SETUP,-1,5,2021-01-15 00:00:00,50.69,49.39,0.02564608,0.05148945,-0.02564608
000651SZ_2021-01-08T000000_BUY_COUNTDOWN_CANCEL_1_2020-12-18T000000_3,2021-01-08 00:00:00,000651.SZ,BUY_COUNTDOWN_CANCEL,1,5,2021-01-15 00:00:00,50.69,49.39,-0.02564608,0.02564608,-0.05148945
600519SS_2021-01-11T000000_SELL_SETUP_PERFECT_-1_2021-01-11T000000_9,2021-01-11 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,5,2021-01-18 00:00:00,1885.52,1848.79,0.01948004,0.0375122,-0.03903432
600519SS_2021-01-11T000000_SELL_COUNTDOWN_CANCEL_-1_2020-12-11T000000_11,2021-01-11 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,5,2021-01-18 00:00:00,1885.52,1848.79,0.01948004,0.0375122,-0.03903432
600036SS_2021-01-18T000000_SELL_SETUP_PERFECT_-1_2021-01-18T000000_9,2021-01-18 00:00:00,600036.SS,SELL_SETUP_PERFECT,-1,5,2021-01-25 00:00:00,42.43,42.62,-0.00447796,0.04289418,-0.0372378
601318SS_2021-01-28T000000_BUY_SETUP_PERFECT_1_2021-01-28T000000_9,2021-01-28 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,5,2021-02-04 00:00:00,68.9,67.6,-0.01886792,0.00754717,-0.08156749
000651SZ_2021-01-28T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_1,2021-01-28 00:00:00,000651.SZ,SELL_COUNTDOWN_CANCEL,-1,5,2021-02-04 00:00:00,43.28,44.58,-0.03003697,0.03558226,-0.07116451
000858SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000858.SZ,SELL_SETUP,-1,20,2021-02-05 00:00:00,294.62,297.38,-0.009368,0.14276017,-0.04412464
000651SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000651.SZ,SELL_SETUP,-1,20,2021-02-05 00:00:00,50.69,44.93,0.11363188,0.17656342,-0.02564608
000651SZ_2021-01-08T000000_BUY_COUNTDOWN_CANCEL_1_2020-12-18T000000_3,2021-01-08 00:00:00,000651.SZ,BUY_COUNTDOWN_CANCEL,1,20,2021-02-05 00:00:00,50.69,44.93,-0.11363188,0.02564608,-0.17656342
000651SZ_2021-01-29T000000_BUY_SETUP_PERFECT_1_2021-01-29T000000_9,2021-01-29 00:00:00,000651.SZ,BUY_SETUP_PERFECT,1,5,2021-02-05 00:00:00,42.29,44.93,0.06242611,0.09624025,-0.01300544
600519SS_2021-01-11T000000_SELL_SETUP_PERFECT_-1_2021-01-11T000000_9,2021-01-11 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,20,2021-02-08 00:00:00,1885.52,2154.59,-0.14270334,0.06217383,-0.14804934
600519SS_2021-01-11T000000_SELL_COUNTDOWN_CANCEL_-1_2020-12-11T000000_11,2021-01-11 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,20,2021-02-08 00:00:00,1885.52,2154.59,-0.14270334,0.06217383,-0.14804934
600036SS_2021-01-18T000000_SELL_SETUP_PERFECT_-1_2021-01-18T000000_9,2021-01-18 00:00:00,600036.SS,SELL_SETUP_PERFECT,-1,20,2021-02-22 00:00:00,42.43,44.71,-0.05373556,0.04289418,-0.13386755
600519SS_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,5,2021-02-26 00:00:00,2245.79,1908.57,0.15015652,0.17486052,0.00222639
600519SS_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-11T000000_12,2021-02-19 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,5,2021-02-26 00:00:00,2245.79,1908.57,0.15015652,0.17486052,0.00222639
000858SZ_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,000858.SZ,SELL_SETUP_PERFECT,-1,5,2021-02-26 00:00:00,322.02,257.62,0.19998758,0.22793615,0.00652133
000858SZ_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_12,2021-02-19 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,5,2021-02-26 00:00:00,322.02,257.62,0.19998758,0.22793615,0.00652133
000858SZ_2021-02-25T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-02-25 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,5,2021-03-04 00:00:00,266.52,243.93,0.08475912,0.08967432,-0.0261894
601318SS_2021-01-28T000000_BUY_SETUP_PERFECT_1_2021-01-28T000000_9,2021-01-28 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,20,2021-03-04 00:00:00,68.9,74.28,0.07808418,0.10682148,-0.08156749
000651SZ_2021-01-28T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_1,2021-01-28 00:00:00,000651.SZ,SELL_COUNTDOWN_CANCEL,-1,20,2021-03-04 00:00:00,43.28,44.84,-0.03604436,0.03558226,-0.10420518
000651SZ_2021-01-29T000000_BUY_SETUP_PERFECT_1_2021-01-29T000000_9,2021-01-29 00:00:00,000651.SZ,BUY_SETUP_PERFECT,1,20,2021-03-05 00:00:00,42.29,44.12,0.04327264,0.13005439,-0.01300544
600519SS_2021-03-02T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-03-02 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,5,2021-03-09 00:00:00,1843.79,1722.78,0.06563112,0.08559543,-0.04977248
600519SS_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,20,2021-03-19 00:00:00,2245.79,1795.79,0.20037492,0.24927531,0.00222639
600519SS_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-11T000000_12,2021-02-19 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,20,2021-03-19 00:00:00,2245.79,1795.79,0.20037492,0.24927531,0.00222639
000858SZ_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,000858.SZ,SELL_SETUP_PERFECT,-1,20,2021-03-19 00:00:00,322.02,238.41,0.25964226,0.35525744,0.00652133
000858SZ_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_12,2021-02-19 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,20,2021-03-19 00:00:00,322.02,238.41,0.25964226,0.35525744,0.00652133
600036SS_2021-03-16T000000_SELL_COUNTDOWN_COMPLETE_PERFECT_-1_2021-01-18T000000_13,2021-03-16 00:00:00,600036.SS,SELL_COUNTDOWN_COMPLETE_PERFECT,-1,5,2021-03-23 00:00:00,44.83,43.99,0.01873745,0.06201205,-0.0089226
000858SZ_2021-02-25T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-02-25 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,20,2021-03-25 00:00:00,266.52,233.6,0.12351793,0.22099655,-0.0261894
601318SS_2021-03-22T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2021-01-28T000000_13,2021-03-22 00:00:00,601318.SS,BUY_COUNTDOWN_COMPLETE_PERFECT,1,5,2021-03-29 00:00:00,67.8,67.11,-0.01017699,0.01150442,-0.01637168
600519SS_2021-03-02T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-03-02 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,20,2021-03-30 00:00:00,1843.79,1841.84,0.0010576,0.08559543,-0.04977248
000858SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000858.SZ,SELL_SETUP,-1,60,2021-04-12 00:00:00,294.62,238.61,0.19010929,0.29529564,-0.13641301
000651SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000651.SZ,SELL_SETUP,-1,60,2021-04-12 00:00:00,50.69,46.19,0.08877491,0.17656342,-0.02564608
000651SZ_2021-01-08T000000_BUY_COUNTDOWN_CANCEL_1_2020-12-18T000000_3,2021-01-08 00:00:00,000651.SZ,BUY_COUNTDOWN_CANCEL,1,60,2021-04-12 00:00:00,50.69,46.19,-0.08877491,0.02564608,-0.17656342
600519SS_2021-01-11T000000_SELL_SETUP_PERFECT_-1_2021-01-11T000000_9,2021-01-11 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,60,2021-04-13 00:00:00,1885.52,1806.79,0.04175506,0.10583287,-0.28010841
600519SS_2021-01-11T000000_SELL_COUNTDOWN_CANCEL_-1_2020-12-11T000000_11,2021-01-11 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,60,2021-04-13 00:00:00,1885.52,1806.79,0.04175506,0.10583287,-0.28010841
600036SS_2021-03-16T000000_SELL_COUNTDOWN_COMPLETE_PERFECT_-1_2021-01-18T000000_13,2021-03-16 00:00:00,600036.SS,SELL_COUNTDOWN_COMPLETE_PERFECT,-1,20,2021-04-14 00:00:00,44.83,40.21,0.10305599,0.11242472,-0.0089226
000651SZ_2021-04-07T000000_BUY_COUNTDOWN_COMPLETE_1_2021-01-29T000000_13,2021-04-07 00:00:00,000651.SZ,BUY_COUNTDOWN_COMPLETE,1,5,2021-04-14 00:00:00,47.67,45.91,-0.0369205,0.01048878,-0.06230334
600519SS_2021-04-08T000000_SELL_SETUP_-1_2021-04-08T000000_9,2021-04-08 00:00:00,600519.SS,SELL_SETUP,-1,5,2021-04-15 00:00:00,1855.79,1801.39,0.02931366,0.04310833,0.00862167
601318SS_2021-03-22T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2021-01-28T000000_13,2021-03-22 00:00:00,601318.SS,BUY_COUNTDOWN_COMPLETE_PERFECT,1,20,2021-04-20 00:00:00,67.8,63.98,-0.05634218,0.01150442,-0.07109145
601318SS_2021-04-13T000000_BUY_SETUP_PERFECT_1_2021-04-13T000000_9,2021-04-13 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,5,2021-04-20 00:00:00,64.54,63.98,-0.00867679,0.01425473,-0.02417106
600036SS_2021-01-18T000000_SELL_SETUP_PERFECT_-1_2021-01-18T000000_9,2021-01-18 00:00:00,600036.SS,SELL_SETUP_PERFECT,-1,60,2021-04-20 00:00:00,42.43,42.5,-0.00164978,0.08814518,-0.13386755
000651SZ_2021-04-15T000000_BUY_SETUP_1_2021-04-15T000000_9,2021-04-15 00:00:00,000651.SZ,BUY_SETUP,1,5,2021-04-22 00:00:00,46.52,45.1,-0.03052451,0.02901978,-0.03804815
600036SS_2021-04-16T000000_BUY_SETUP_PERFECT_1_2021-04-16T000000_9,2021-04-16 00:00:00,600036.SS,BUY_SETUP_PERFECT,1,5,2021-04-23 00:00:00,40.25,43.81,0.0884472,0.09341615,-0.00596273
600036SS_2021-04-20T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-16T000000_0,2021-04-20 00:00:00,600036.SS,BUY_COUNTDOWN_CANCEL,1,5,2021-04-27 00:00:00,42.5,42.58,0.00188235,0.05905882,-0.00964706
601318SS_2021-01-28T000000_BUY_SETUP_PERFECT_1_2021-01-28T000000_9,2021-01-28 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,60,2021-04-30 00:00:00,68.9,61.87,-0.10203193,0.10682148,-0.10885341
000651SZ_2021-01-28T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_1,2021-01-28 00:00:00,000651.SZ,SELL_COUNTDOWN_CANCEL,-1,60,2021-04-30 00:00:00,43.28,45.9,-0.06053604,0.03558226,-0.14348429
000651SZ_2021-01-29T000000_BUY_SETUP_PERFECT_1_2021-01-29T000000_9,2021-01-29 00:00:00,000651.SZ,BUY_SETUP_PERFECT,1,60,2021-05-06 00:00:00,42.29,45.95,0.08654528,0.17025301,-0.01300544
000858SZ_2021-04-28T000000_SELL_SETUP_-1_2021-04-28T000000_9,2021-04-28 00:00:00,000858.SZ,SELL_SETUP,-1,5,2021-05-10 00:00:00,263.22,241.62,0.08206063,0.0919383,-0.02051516
000651SZ_2021-04-07T000000_BUY_COUNTDOWN_COMPLETE_1_2021-01-29T000000_13,2021-04-07 00:00:00,000651.SZ,BUY_COUNTDOWN_COMPLETE,1,20,2021-05-10 00:00:00,47.67,45.83,-0.0385987,0.01363541,-0.08999371
600519SS_2021-04-08T000000_SELL_SETUP_-1_2021-04-08T000000_9,2021-04-08 00:00:00,600519.SS,SELL_SETUP,-1,20,2021-05-11 00:00:00,1855.79,1744.79,0.0598128,0.10992084,-0.03502551
600519SS_2021-05-07T000000_SELL_COUNTDOWN_CANCEL_-1_2021-04-08T000000_5,2021-05-07 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,5,2021-05-14 00:00:00,1688.79,1795.64,-0.06327015,0.02190326,-0.07549784
601318SS_2021-04-13T000000_BUY_SETUP_PERFECT_1_2021-04-13T000000_9,2021-04-13 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,20,2021-05-14 00:00:00,64.54,60.55,-0.06182213,0.01425473,-0.09745894
601318SS_2021-05-10T000000_BUY_SETUP_PERFECT_1_2021-05-10T000000_9,2021-05-10 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,5,2021-05-17 00:00:00,59.4,59.74,0.00572391,0.01936027,-0.01936027
601318SS_2021-05-10T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-13T000000_7,2021-05-10 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,5,2021-05-17 00:00:00,59.4,59.74,0.00572391,0.01936027,-0.01936027
000651SZ_2021-04-15T000000_BUY_SETUP_1_2021-04-15T000000_9,2021-04-15 00:00:00,000651.SZ,BUY_SETUP,1,20,2021-05-18 00:00:00,46.52,43.92,-0.05588994,0.02901978,-0.08490972
600036SS_2021-04-16T000000_BUY_SETUP_PERFECT_1_2021-04-16T000000_9,2021-04-16 00:00:00,600036.SS,BUY_SETUP_PERFECT,1,20,2021-05-19 00:00:00,40.25,45.31,0.12571429,0.16770186,-0.00596273
600519SS_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,60,2021-05-20 00:00:00,2245.79,1844.67,0.17860975,0.26449045,0.00222639
600519SS_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-11T000000_12,2021-02-19 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,60,2021-05-20 00:00:00,2245.79,1844.67,0.17860975,0.26449045,0.00222639
000858SZ_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,000858.SZ,SELL_SETUP_PERFECT,-1,60,2021-05-20 00:00:00,322.02,281.13,0.12697969,0.35525744,0.00652133
000858SZ_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_12,2021-02-19 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,60,2021-05-20 00:00:00,322.02,281.13,0.12697969,0.35525744,0.00652133
600036SS_2021-04-20T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-16T000000_0,2021-04-20 00:00:00,600036.SS,BUY_COUNTDOWN_CANCEL,1,20,2021-05-21 00:00:00,42.5,44.62,0.04988235,0.10588235,-0.01647059
000858SZ_2021-02-25T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-02-25 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,60,2021-05-26 00:00:00,266.52,296.62,-0.11293712,0.22099655,-0.13173495
600519SS_2021-03-02T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-03-02 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,60,2021-05-31 00:00:00,1843.79,2003.79,-0.08677778,0.10412791,-0.14209861
000858SZ_2021-04-28T000000_SELL_SETUP_-1_2021-04-28T000000_9,2021-04-28 00:00:00,000858.SZ,SELL_SETUP,-1,20,2021-05-31 00:00:00,263.22,292.74,-0.11214953,0.0919383,-0.15435757
600519SS_2021-05-07T000000_SELL_COUNTDOWN_CANCEL_-1_2021-04-08T000000_5,2021-05-07 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,20,2021-06-04 00:00:00,1688.79,2037.29,-0.20636077,0.02190326,-0.24692235
601318SS_2021-05-10T000000_BUY_SETUP_PERFECT_1_2021-05-10T000000_9,2021-05-10 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,20,2021-06-07 00:00:00,59.4,59.65,0.00420875,0.05841751,-0.01936027
601318SS_2021-05-10T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-13T000000_7,2021-05-10 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,20,2021-06-07 00:00:00,59.4,59.65,0.00420875,0.05841751,-0.01936027
000651SZ_2021-05-31T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2021-04-15T000000_13,2021-05-31 00:00:00,000651.SZ,BUY_COUNTDOWN_COMPLETE_PERFECT,1,5,2021-06-07 00:00:00,42.29,41.35,-0.02222748,0.00543864,-0.02695673
600036SS_2021-03-16T000000_SELL_COUNTDOWN_COMPLETE_PERFECT_-1_2021-01-18T000000_13,2021-03-16 00:00:00,600036.SS,SELL_COUNTDOWN_COMPLETE_PERFECT,-1,60,2021-06-15 00:00:00,44.83,45.31,-0.01070712,0.13473121,-0.10260986
601318SS_2021-06-10T000000_BUY_SETUP_1_2021-06-10T000000_9,2021-06-10 00:00:00,601318.SS,BUY_SETUP,1,5,2021-06-18 00:00:00,59.38,54.47,-0.08268777,0.00286292,-0.08437184
601318SS_2021-06-10T000000_BUY_COUNTDOWN_CANCEL_1_2021-05-10T000000_8,2021-06-10 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,5,2021-06-18 00:00:00,59.38,54.47,-0.08268777,0.00286292,-0.08437184
601318SS_2021-03-22T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2021-01-28T000000_13,2021-03-22 00:00:00,601318.SS,BUY_COUNTDOWN_COMPLETE_PERFECT,1,60,2021-06-21 00:00:00,67.8,53.53,-0.21047198,0.01150442,-0.21637168
000651SZ_2021-05-31T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2021-04-15T000000_13,2021-05-31 00:00:00,000651.SZ,BUY_COUNTDOWN_COMPLETE_PERFECT,1,20,2021-06-29 00:00:00,42.29,37.16,-0.12130527,0.00543864,-0.16079451
600036SS_2021-06-23T000000_BUY_SETUP_1_2021-06-23T000000_9,2021-06-23 00:00:00,600036.SS,BUY_SETUP,1,5,2021-06-30 00:00:00,45.33,44.7,-0.01389808,0.03816457,-0.0247077
000858SZ_2021-06-28T000000_SELL_COUNTDOWN_COMPLETE_-1_2021-04-28T000000_13,2021-06-28 00:00:00,000858.SZ,SELL_COUNTDOWN_COMPLETE,-1,5,2021-07-05 00:00:00,283.93,258.72,0.08878949,0.09259324,-0.00116226
000651SZ_2021-04-07T000000_BUY_COUNTDOWN_COMPLETE_1_2021-01-29T000000_13,2021-04-07 00:00:00,000651.SZ,BUY_COUNTDOWN_COMPLETE,1,60,2021-07-06 00:00:00,47.67,36.1,-0.2427103,0.01363541,-0.25802391
600519SS_2021-04-08T000000_SELL_SETUP_-1_2021-04-08T000000_9,2021-04-08 00:00:00,600519.SS,SELL_SETUP,-1,60,2021-07-07 00:00:00,1855.79,1809.08,0.02516987,0.10992084,-0.13471352
000858SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000858.SZ,SELL_SETUP,-1,120,2021-07-09 00:00:00,294.62,247.48,0.16000272,0.29529564,-0.13641301
601318SS_2021-06-10T000000_BUY_SETUP_1_2021-06-10T000000_9,2021-06-10 00:00:00,601318.SS,BUY_SETUP,1,20,2021-07-09 00:00:00,59.38,49.46,-0.16705962,0.00286292,-0.17177501
601318SS_2021-06-10T000000_BUY_COUNTDOWN_CANCEL_1_2021-05-10T000000_8,2021-06-10 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,20,2021-07-09 00:00:00,59.38,49.46,-0.16705962,0.00286292,-0.17177501
000651SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000651.SZ,SELL_SETUP,-1,120,2021-07-09 00:00:00,50.69,35.29,0.30380746,0.32550799,-0.02564608
000651SZ_2021-01-08T000000_BUY_COUNTDOWN_CANCEL_1_2020-12-18T000000_3,2021-01-08 00:00:00,000651.SZ,BUY_COUNTDOWN_CANCEL,1,120,2021-07-09 00:00:00,50.69,35.29,-0.30380746,0.02564608,-0.32550799
600519SS_2021-01-11T000000_SELL_SETUP_PERFECT_-1_2021-01-11T000000_9,2021-01-11 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,120,2021-07-12 00:00:00,1885.52,1766.08,0.06334592,0.1239552,-0.28010841
600519SS_2021-01-11T000000_SELL_COUNTDOWN_CANCEL_-1_2020-12-11T000000_11,2021-01-11 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,120,2021-07-12 00:00:00,1885.52,1766.08,0.06334592,0.1239552,-0.28010841
601318SS_2021-04-13T000000_BUY_SETUP_PERFECT_1_2021-04-13T000000_9,2021-04-13 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,60,2021-07-12 00:00:00,64.54,48.77,-0.24434459,0.01425473,-0.24558413
000651SZ_2021-04-15T000000_BUY_SETUP_1_2021-04-15T000000_9,2021-04-15 00:00:00,000651.SZ,BUY_SETUP,1,60,2021-07-14 00:00:00,46.52,35.59,-0.23495271,0.02901978,-0.26504729
600036SS_2021-04-16T000000_BUY_SETUP_PERFECT_1_2021-04-16T000000_9,2021-04-16 00:00:00,600036.SS,BUY_SETUP_PERFECT,1,60,2021-07-15 00:00:00,40.25,42.81,0.06360248,0.22807453,-0.01416149
600036SS_2021-07-08T000000_BUY_SETUP_PERFECT_1_2021-07-08T000000_9,2021-07-08 00:00:00,600036.SS,BUY_SETUP_PERFECT,1,5,2021-07-15 00:00:00,40.86,42.81,0.04772394,0.0577582,-0.0288791
600036SS_2021-07-08T000000_BUY_COUNTDOWN_CANCEL_1_2021-06-23T000000_3,2021-07-08 00:00:00,600036.SS,BUY_COUNTDOWN_CANCEL,1,5,2021-07-15 00:00:00,40.86,42.81,0.04772394,0.0577582,-0.0288791
601318SS_2021-07-09T000000_BUY_SETUP_PERFECT_1_2021-07-09T000000_9,2021-07-09 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,5,2021-07-16 00:00:00,49.46,49.07,-0.00788516,0.00788516,-0.04670441
601318SS_2021-07-09T000000_BUY_COUNTDOWN_CANCEL_1_2021-06-10T000000_12,2021-07-09 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,5,2021-07-16 00:00:00,49.46,49.07,-0.00788516,0.00788516,-0.04670441
600036SS_2021-01-18T000000_SELL_SETUP_PERFECT_-1_2021-01-18T000000_9,2021-01-18 00:00:00,600036.SS,SELL_SETUP_PERFECT,-1,120,2021-07-19 00:00:00,42.43,42.59,-0.00377092,0.08814518,-0.16497761
600036SS_2021-04-20T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-16T000000_0,2021-04-20 00:00:00,600036.SS,BUY_COUNTDOWN_CANCEL,1,60,2021-07-19 00:00:00,42.5,42.59,0.00211765,0.16305882,-0.06635294
000858SZ_2021-07-13T000000_BUY_SETUP_1_2021-07-13T000000_9,2021-07-13 00:00:00,000858.SZ,BUY_SETUP,1,5,2021-07-20 00:00:00,256.2,262.5,0.02459016,0.03204528,-0.0312256
000651SZ_2021-07-13T000000_BUY_SETUP_1_2021-07-13T000000_9,2021-07-13 00:00:00,000651.SZ,BUY_SETUP,1,5,2021-07-20 00:00:00,35.39,37.19,0.05086183,0.07177169,-0.01667138
600519SS_2021-07-14T000000_BUY_SETUP_1_2021-07-14T000000_9,2021-07-14 00:00:00,600519.SS,BUY_SETUP,1,5,2021-07-21 00:00:00,1767.08,1774.08,0.00396134,0.02886117,-0.01188401
600036SS_2021-06-23T000000_BUY_SETUP_1_2021-06-23T000000_9,2021-06-23 00:00:00,600036.SS,BUY_SETUP,1,20,2021-07-21 00:00:00,45.33,41.46,-0.08537392,0.03816457,-0.12464152
000858SZ_2021-06-28T000000_SELL_COUNTDOWN_COMPLETE_-1_2021-04-28T000000_13,2021-06-28 00:00:00,000858.SZ,SELL_COUNTDOWN_COMPLETE,-1,20,2021-07-26 00:00:00,283.93,229.74,0.1908569,0.21005177,-0.00116226
000858SZ_2021-04-28T000000_SELL_SETUP_-1_2021-04-28T000000_9,2021-04-28 00:00:00,000858.SZ,SELL_SETUP,-1,60,2021-07-27 00:00:00,263.22,211.35,0.19705949,0.19762936,-0.15435757
601318SS_2021-01-28T000000_BUY_SETUP_PERFECT_1_2021-01-28T000000_9,2021-01-28 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,120,2021-07-29 00:00:00,68.9,42.62,-0.38142235,0.10682148,-0.39433962
000651SZ_2021-01-28T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_1,2021-01-28 00:00:00,000651.SZ,SELL_COUNTDOWN_CANCEL,-1,120,2021-07-29 00:00:00,43.28,33.55,0.22481516,0.25716266,-0.14348429
000651SZ_2021-01-29T000000_BUY_SETUP_PERFECT_1_2021-01-29T000000_9,2021-01-29 00:00:00,000651.SZ,BUY_SETUP_PERFECT,1,120,2021-07-30 00:00:00,42.29,33.49,-0.20808702,0.17025301,-0.239773
600519SS_2021-05-07T000000_SELL_COUNTDOWN_CANCEL_-1_2021-04-08T000000_5,2021-05-07 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,60,2021-08-02 00:00:00,1688.79,1560.08,0.07621433,0.15572688,-0.24692235
601318SS_2021-05-10T000000_BUY_SETUP_PERFECT_1_2021-05-10T000000_9,2021-05-10 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,60,2021-08-03 00:00:00,59.4,43.61,-0.26582492,0.05841751,-0.29747475
601318SS_2021-05-10T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-13T000000_7,2021-05-10 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,60,2021-08-03 00:00:00,59.4,43.61,-0.26582492,0.05841751,-0.29747475
600036SS_2021-07-08T000000_BUY_SETUP_PERFECT_1_2021-07-08T000000_9,2021-07-08 00:00:00,600036.SS,BUY_SETUP_PERFECT,1,20,2021-08-05 00:00:00,40.86,38.51,-0.05751346,0.06118453,-0.09520313
600036SS_2021-07-08T000000_BUY_COUNTDOWN_CANCEL_1_2021-06-23T000000_3,2021-07-08 00:00:00,600036.SS,BUY_COUNTDOWN_CANCEL,1,20,2021-08-05 00:00:00,40.86,38.51,-0.05751346,0.06118453,-0.09520313
601318SS_2021-07-09T000000_BUY_SETUP_PERFECT_1_2021-07-09T000000_9,2021-07-09 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,20,2021-08-06 00:00:00,49.46,43.04,-0.12980186,0.00788516,-0.15628791
