event_id,event_datetime,security,type,direction,window,matured_datetime,base_close,end_close,directional_return,mfe,mae
000858SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000858.SZ,SELL_SETUP,-1,5,2021-01-15 00:00:00,294.62,265.32,0.09945014,0.13213631,0.0016971
000651SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000651.SZ,SELL_SETUP,-1,5,2021-01-15 00:00:00,50.7,49.4,0.02564103,0.05147929,-0.02564103
000651SZ_2021-01-08T000000_BUY_COUNTDOWN_CANCEL_1_2020-12-18T000000_3,2021-01-08 00:00:00,000651.SZ,BUY_COUNTDOWN_CANCEL,1,5,2021-01-15 00:00:00,50.7,49.4,-0.02564103,0.02564103,-0.05147929
600519SS_2021-01-11T000000_SELL_SETUP_PERFECT_-1_2021-01-11T000000_9,2021-01-11 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,5,2021-01-18 00:00:00,1885.52,1848.79,0.01948004,0.0375122,-0.03903432
600519SS_2021-01-11T000000_SELL_COUNTDOWN_CANCEL_-1_2020-12-11T000000_11,2021-01-11 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,5,2021-01-18 00:00:00,1885.52,1848.79,0.01948004,0.0375122,-0.03903432
600036SS_2021-01-18T000000_SELL_SETUP_PERFECT_-1_2021-01-18T000000_9,2021-01-18 00:00:00,600036.SS,SELL_SETUP_PERFECT,-1,5,2021-01-25 00:00:00,42.42,42.61,-0.00447902,0.04290429,-0.03724658
601318SS_2021-01-28T000000_BUY_SETUP_PERFECT_1_2021-01-28T000000_9,2021-01-28 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,5,2021-02-04 00:00:00,68.9,67.6,-0.01886792,0.00754717,-0.08156749
000651SZ_2021-01-28T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_1,2021-01-28 00:00:00,000651.SZ,SELL_COUNTDOWN_CANCEL,-1,5,2021-02-04 00:00:00,43.29,44.59,-0.03003003,0.03557404,-0.07114807
000858SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000858.SZ,SELL_SETUP,-1,20,2021-02-05 00:00:00,294.62,297.38,-0.009368,0.14276017,-0.04412464
000651SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000651.SZ,SELL_SETUP,-1,20,2021-02-05 00:00:00,50.7,44.94,0.11360947,0.1765286,-0.02564103
000651SZ_2021-01-08T000000_BUY_COUNTDOWN_CANCEL_1_2020-12-18T000000_3,2021-01-08 00:00:00,000651.SZ,BUY_COUNTDOWN_CANCEL,1,20,2021-02-05 00:00:00,50.7,44.94,-0.11360947,0.02564103,-0.1765286
000651SZ_2021-01-29T000000_BUY_SETUP_PERFECT_1_2021-01-29T000000_9,2021-01-29 00:00:00,000651.SZ,BUY_SETUP_PERFECT,1,5,2021-02-05 00:00:00,42.3,44.94,0.06241135,0.09621749,-0.01300236
600519SS_2021-01-11T000000_SELL_SETUP_PERFECT_-1_2021-01-11T000000_9,2021-01-11 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,20,2021-02-08 00:00:00,1885.52,2154.59,-0.14270334,0.06217383,-0.14804934
600519SS_2021-01-11T000000_SELL_COUNTDOWN_CANCEL_-1_2020-12-11T000000_11,2021-01-11 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,20,2021-02-08 00:00:00,1885.52,2154.59,-0.14270334,0.06217383,-0.14804934
600036SS_2021-01-18T000000_SELL_SETUP_PERFECT_-1_2021-01-18T000000_9,2021-01-18 00:00:00,600036.SS,SELL_SETUP_PERFECT,-1,20,2021-02-22 00:00:00,42.42,44.7,-0.05374823,0.04290429,-0.1338991
600519SS_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,5,2021-02-26 00:00:00,2245.79,1908.57,0.15015652,0.17486052,0.00222639
600519SS_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-11T000000_12,2021-02-19 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,5,2021-02-26 00:00:00,2245.79,1908.57,0.15015652,0.17486052,0.00222639
000858SZ_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,000858.SZ,SELL_SETUP_PERFECT,-1,5,2021-02-26 00:00:00,322.02,257.62,0.19998758,0.22793615,0.00652133
000858SZ_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_12,2021-02-19 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,5,2021-02-26 00:00:00,322.02,257.62,0.19998758,0.22793615,0.00652133
000858SZ_2021-02-25T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-02-25 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,5,2021-03-04 00:00:00,266.52,243.93,0.08475912,0.08967432,-0.0261894
601318SS_2021-01-28T000000_BUY_SETUP_PERFECT_1_2021-01-28T000000_9,2021-01-28 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,20,2021-03-04 00:00:00,68.9,74.28,0.07808418,0.10682148,-0.08156749
000651SZ_2021-01-28T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_1,2021-01-28 00:00:00,000651.SZ,SELL_COUNTDOWN_CANCEL,-1,20,2021-03-04 00:00:00,43.29,44.85,-0.03603604,0.03557404,-0.1041811
000651SZ_2021-01-29T000000_BUY_SETUP_PERFECT_1_2021-01-29T000000_9,2021-01-29 00:00:00,000651.SZ,BUY_SETUP_PERFECT,1,20,2021-03-05 00:00:00,42.3,44.13,0.04326241,0.13002364,-0.01300236
600519SS_2021-03-02T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-03-02 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,5,2021-03-09 00:00:00,1843.79,1722.78,0.06563112,0.08559543,-0.04977248
600519SS_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,20,2021-03-19 00:00:00,2245.79,1795.79,0.20037492,0.24927531,0.00222639
600519SS_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-11T000000_12,2021-02-19 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,20,2021-03-19 00:00:00,2245.79,1795.79,0.20037492,0.24927531,0.00222639
000858SZ_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,000858.SZ,SELL_SETUP_PERFECT,-1,20,2021-03-19 00:00:00,322.02,238.41,0.25964226,0.35525744,0.00652133
000858SZ_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_12,2021-02-19 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,20,2021-03-19 00:00:00,322.02,238.41,0.25964226,0.35525744,0.00652133
600036SS_2021-03-16T000000_SELL_COUNTDOWN_COMPLETE_PERFECT_-1_2021-01-18T000000_13,2021-03-16 00:00:00,600036.SS,SELL_COUNTDOWN_COMPLETE_PERFECT,-1,5,2021-03-23 00:00:00,44.82,43.98,0.01874163,0.06202588,-0.00892459
000858SZ_2021-02-25T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-02-25 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,20,2021-03-25 00:00:00,266.52,233.6,0.12351793,0.22099655,-0.0261894
601318SS_2021-03-22T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2021-01-28T000000_13,2021-03-22 00:00:00,601318.SS,BUY_COUNTDOWN_COMPLETE_PERFECT,1,5,2021-03-29 00:00:00,67.8,67.11,-0.01017699,0.01150442,-0.01637168
600519SS_2021-03-02T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-03-02 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,20,2021-03-30 00:00:00,1843.79,1841.84,0.0010576,0.08559543,-0.04977248
000858SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000858.SZ,SELL_SETUP,-1,60,2021-04-12 00:00:00,294.62,238.61,0.19010929,0.29529564,-0.13641301
000651SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000651.SZ,SELL_SETUP,-1,60,2021-04-12 00:00:00,50.7,46.2,0.0887574,0.1765286,-0.02564103
000651SZ_2021-01-08T000000_BUY_COUNTDOWN_CANCEL_1_2020-12-18T000000_3,2021-01-08 00:00:00,000651.SZ,BUY_COUNTDOWN_CANCEL,1,60,2021-04-12 00:00:00,50.7,46.2,-0.0887574,0.02564103,-0.1765286
600519SS_2021-01-11T000000_SELL_SETUP_PERFECT_-1_2021-01-11T000000_9,2021-01-11 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,60,2021-04-13 00:00:00,1885.52,1806.79,0.04175506,0.10583287,-0.28010841
600519SS_2021-01-11T000000_SELL_COUNTDOWN_CANCEL_-1_2020-12-11T000000_11,2021-01-11 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,60,2021-04-13 00:00:00,1885.52,1806.79,0.04175506,0.10583287,-0.28010841
600036SS_2021-03-16T000000_SELL_COUNTDOWN_COMPLETE_PERFECT_-1_2021-01-18T000000_13,2021-03-16 00:00:00,600036.SS,SELL_COUNTDOWN_COMPLETE_PERFECT,-1,20,2021-04-14 00:00:00,44.82,40.2,0.10307898,0.1124498,-0.00892459
000651SZ_2021-04-07T000000_BUY_COUNTDOWN_COMPLETE_1_2021-01-29T000000_13,2021-04-07 00:00:00,000651.SZ,BUY_COUNTDOWN_COMPLETE,1,5,2021-04-14 00:00:00,47.68,45.92,-0.03691275,0.01048658,-0.06229027
600519SS_2021-04-08T000000_SELL_SETUP_-1_2021-04-08T000000_9,2021-04-08 00:00:00,600519.SS,SELL_SETUP,-1,5,2021-04-15 00:00:00,1855.79,1801.39,0.02931366,0.04310833,0.00862167
601318SS_2021-03-22T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2021-01-28T000000_13,2021-03-22 00:00:00,601318.SS,BUY_COUNTDOWN_COMPLETE_PERFECT,1,20,2021-04-20 00:00:00,67.8,63.98,-0.05634218,0.01150442,-0.07109145
601318SS_2021-04-13T000000_BUY_SETUP_PERFECT_1_2021-04-13T000000_9,2021-04-13 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,5,2021-04-20 00:00:00,64.54,63.98,-0.00867679,0.01425473,-0.02417106
600036SS_2021-01-18T000000_SELL_SETUP_PERFECT_-1_2021-01-18T000000_9,2021-01-18 00:00:00,600036.SS,SELL_SETUP_PERFECT,-1,60,2021-04-20 00:00:00,42.42,42.49,-0.00165017,0.08816596,-0.1338991
000651SZ_2021-04-15T000000_BUY_SETUP_1_2021-04-15T000000_9,2021-04-15 00:00:00,000651.SZ,BUY_SETUP,1,5,2021-04-22 00:00:00,46.53,45.11,-0.03051795,0.02901354,-0.03803997
600036SS_2021-04-16T000000_BUY_SETUP_PERFECT_1_2021-04-16T000000_9,2021-04-16 00:00:00,600036.SS,BUY_SETUP_PERFECT,1,5,2021-04-23 00:00:00,40.24,43.8,0.08846918,0.09343936,-0.00596421
600036SS_2021-04-20T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-16T000000_0,2021-04-20 00:00:00,600036.SS,BUY_COUNTDOWN_CANCEL,1,5,2021-04-27 00:00:00,42.49,42.57,0.0018828,0.05907272,-0.00964933
601318SS_2021-01-28T000000_BUY_SETUP_PERFECT_1_2021-01-28T000000_9,2021-01-28 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,60,2021-04-30 00:00:00,68.9,61.88,-0.10188679,0.10682148,-0.10870827
000651SZ_2021-01-28T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_1,2021-01-28 00:00:00,000651.SZ,SELL_COUNTDOWN_CANCEL,-1,60,2021-04-30 00:00:00,43.29,45.91,-0.06052206,0.03557404,-0.14345114
000651SZ_2021-01-29T000000_BUY_SETUP_PERFECT_1_2021-01-29T000000_9,2021-01-29 00:00:00,000651.SZ,BUY_SETUP_PERFECT,1,60,2021-05-06 00:00:00,42.3,45.96,0.08652482,0.17021277,-0.01300236
000858SZ_2021-04-28T000000_SELL_SETUP_-1_2021-04-28T000000_9,2021-04-28 00:00:00,000858.SZ,SELL_SETUP,-1,5,2021-05-10 00:00:00,263.22,241.62,0.08206063,0.0919383,-0.02051516
000651SZ_2021-04-07T000000_BUY_COUNTDOWN_COMPLETE_1_2021-01-29T000000_13,2021-04-07 00:00:00,000651.SZ,BUY_COUNTDOWN_COMPLETE,1,20,2021-05-10 00:00:00,47.68,45.84,-0.0385906,0.01363255,-0.08997483
600519SS_2021-04-08T000000_SELL_SETUP_-1_2021-04-08T000000_9,2021-04-08 00:00:00,600519.SS,SELL_SETUP,-1,20,2021-05-11 00:00:00,1855.79,1744.79,0.0598128,0.10992084,-0.03502551
600519SS_2021-05-07T000000_SELL_COUNTDOWN_CANCEL_-1_2021-04-08T000000_5,2021-05-07 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,5,2021-05-14 00:00:00,1688.79,1795.64,-0.06327015,0.02190326,-0.07549784
601318SS_2021-04-13T000000_BUY_SETUP_PERFECT_1_2021-04-13T000000_9,2021-04-13 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,20,2021-05-14 00:00:00,64.54,60.56,-0.06166718,0.01425473,-0.097304
601318SS_2021-05-10T000000_BUY_SETUP_PERFECT_1_2021-05-10T000000_9,2021-05-10 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,5,2021-05-17 00:00:00,59.41,59.75,0.00572294,0.01935701,-0.01935701
601318SS_2021-05-10T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-13T000000_7,2021-05-10 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,5,2021-05-17 00:00:00,59.41,59.75,0.00572294,0.01935701,-0.01935701
000651SZ_2021-04-15T000000_BUY_SETUP_1_2021-04-15T000000_9,2021-04-15 00:00:00,000651.SZ,BUY_SETUP,1,20,2021-05-18 00:00:00,46.53,43.93,-0.05587793,0.02901354,-0.08489147
600036SS_2021-04-16T000000_BUY_SETUP_PERFECT_1_2021-04-16T000000_9,2021-04-16 00:00:00,600036.SS,BUY_SETUP_PERFECT,1,20,2021-05-19 00:00:00,40.24,45.3,0.12574553,0.16774354,-0.00596421
600519SS_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,60,2021-05-20 00:00:00,2245.79,1844.67,0.17860975,0.26449045,0.00222639
600519SS_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-11T000000_12,2021-02-19 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,60,2021-05-20 00:00:00,2245.79,1844.67,0.17860975,0.26449045,0.00222639
000858SZ_2021-02-19T000000_SELL_SETUP_PERFECT_-1_2021-02-19T000000_9,2021-02-19 00:00:00,000858.SZ,SELL_SETUP_PERFECT,-1,60,2021-05-20 00:00:00,322.02,281.13,0.12697969,0.35525744,0.00652133
000858SZ_2021-02-19T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_12,2021-02-19 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,60,2021-05-20 00:00:00,322.02,281.13,0.12697969,0.35525744,0.00652133
600036SS_2021-04-20T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-16T000000_0,2021-04-20 00:00:00,600036.SS,BUY_COUNTDOWN_CANCEL,1,20,2021-05-21 00:00:00,42.49,44.61,0.04989409,0.10590727,-0.01647446
000858SZ_2021-02-25T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-02-25 00:00:00,000858.SZ,SELL_COUNTDOWN_CANCEL,-1,60,2021-05-26 00:00:00,266.52,296.62,-0.11293712,0.22099655,-0.13173495
600519SS_2021-03-02T000000_SELL_COUNTDOWN_CANCEL_-1_2021-02-19T000000_0,2021-03-02 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,60,2021-05-31 00:00:00,1843.79,2003.79,-0.08677778,0.10412791,-0.14209861
000858SZ_2021-04-28T000000_SELL_SETUP_-1_2021-04-28T000000_9,2021-04-28 00:00:00,000858.SZ,SELL_SETUP,-1,20,2021-05-31 00:00:00,263.22,292.74,-0.11214953,0.0919383,-0.15435757
600519SS_2021-05-07T000000_SELL_COUNTDOWN_CANCEL_-1_2021-04-08T000000_5,2021-05-07 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,20,2021-06-04 00:00:00,1688.79,2037.29,-0.20636077,0.02190326,-0.24692235
601318SS_2021-05-10T000000_BUY_SETUP_PERFECT_1_2021-05-10T000000_9,2021-05-10 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,20,2021-06-07 00:00:00,59.41,59.66,0.00420805,0.05840768,-0.01935701
601318SS_2021-05-10T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-13T000000_7,2021-05-10 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,20,2021-06-07 00:00:00,59.41,59.66,0.00420805,0.05840768,-0.01935701
000651SZ_2021-05-31T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2021-04-15T000000_13,2021-05-31 00:00:00,000651.SZ,BUY_COUNTDOWN_COMPLETE_PERFECT,1,5,2021-06-07 00:00:00,42.3,41.36,-0.02222222,0.00543735,-0.02695035
600036SS_2021-03-16T000000_SELL_COUNTDOWN_COMPLETE_PERFECT_-1_2021-01-18T000000_13,2021-03-16 00:00:00,600036.SS,SELL_COUNTDOWN_COMPLETE_PERFECT,-1,60,2021-06-15 00:00:00,44.82,45.3,-0.0107095,0.13476127,-0.10263275
601318SS_2021-06-10T000000_BUY_SETUP_1_2021-06-10T000000_9,2021-06-10 00:00:00,601318.SS,BUY_SETUP,1,5,2021-06-18 00:00:00,59.39,54.48,-0.08267385,0.00286243,-0.08435764
601318SS_2021-06-10T000000_BUY_COUNTDOWN_CANCEL_1_2021-05-10T000000_8,2021-06-10 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,5,2021-06-18 00:00:00,59.39,54.48,-0.08267385,0.00286243,-0.08435764
601318SS_2021-03-22T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2021-01-28T000000_13,2021-03-22 00:00:00,601318.SS,BUY_COUNTDOWN_COMPLETE_PERFECT,1,60,2021-06-21 00:00:00,67.8,53.54,-0.21032448,0.01150442,-0.21622419
000651SZ_2021-05-31T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2021-04-15T000000_13,2021-05-31 00:00:00,000651.SZ,BUY_COUNTDOWN_COMPLETE_PERFECT,1,20,2021-06-29 00:00:00,42.3,37.17,-0.1212766,0.00543735,-0.1607565
600036SS_2021-06-23T000000_BUY_SETUP_1_2021-06-23T000000_9,2021-06-23 00:00:00,600036.SS,BUY_SETUP,1,5,2021-06-30 00:00:00,45.32,44.69,-0.01390115,0.03817299,-0.02471315
000858SZ_2021-06-28T000000_SELL_COUNTDOWN_COMPLETE_-1_2021-04-28T000000_13,2021-06-28 00:00:00,000858.SZ,SELL_COUNTDOWN_COMPLETE,-1,5,2021-07-05 00:00:00,283.93,258.72,0.08878949,0.09259324,-0.00116226
000651SZ_2021-04-07T000000_BUY_COUNTDOWN_COMPLETE_1_2021-01-29T000000_13,2021-04-07 00:00:00,000651.SZ,BUY_COUNTDOWN_COMPLETE,1,60,2021-07-06 00:00:00,47.68,36.11,-0.2426594,0.01363255,-0.2579698
600519SS_2021-04-08T000000_SELL_SETUP_-1_2021-04-08T000000_9,2021-04-08 00:00:00,600519.SS,SELL_SETUP,-1,60,2021-07-07 00:00:00,1855.79,1809.08,0.02516987,0.10992084,-0.13471352
000858SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000858.SZ,SELL_SETUP,-1,120,2021-07-09 00:00:00,294.62,247.48,0.16000272,0.29529564,-0.13641301
601318SS_2021-06-10T000000_BUY_SETUP_1_2021-06-10T000000_9,2021-06-10 00:00:00,601318.SS,BUY_SETUP,1,20,2021-07-09 00:00:00,59.39,49.47,-0.16703149,0.00286243,-0.17174609
601318SS_2021-06-10T000000_BUY_COUNTDOWN_CANCEL_1_2021-05-10T000000_8,2021-06-10 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,20,2021-07-09 00:00:00,59.39,49.47,-0.16703149,0.00286243,-0.17174609
000651SZ_2021-01-08T000000_SELL_SETUP_-1_2021-01-08T000000_9,2021-01-08 00:00:00,000651.SZ,SELL_SETUP,-1,120,2021-07-09 00:00:00,50.7,35.3,0.30374753,0.32544379,-0.02564103
000651SZ_2021-01-08T000000_BUY_COUNTDOWN_CANCEL_1_2020-12-18T000000_3,2021-01-08 00:00:00,000651.SZ,BUY_COUNTDOWN_CANCEL,1,120,2021-07-09 00:00:00,50.7,35.3,-0.30374753,0.02564103,-0.32544379
600519SS_2021-01-11T000000_SELL_SETUP_PERFECT_-1_2021-01-11T000000_9,2021-01-11 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,120,2021-07-12 00:00:00,1885.52,1766.08,0.06334592,0.1239552,-0.28010841
600519SS_2021-01-11T000000_SELL_COUNTDOWN_CANCEL_-1_2020-12-11T000000_11,2021-01-11 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,120,2021-07-12 00:00:00,1885.52,1766.08,0.06334592,0.1239552,-0.28010841
601318SS_2021-04-13T000000_BUY_SETUP_PERFECT_1_2021-04-13T000000_9,2021-04-13 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,60,2021-07-12 00:00:00,64.54,48.78,-0.24418965,0.01425473,-0.24542919
000651SZ_2021-04-15T000000_BUY_SETUP_1_2021-04-15T000000_9,2021-04-15 00:00:00,000651.SZ,BUY_SETUP,1,60,2021-07-14 00:00:00,46.53,35.6,-0.23490221,0.02901354,-0.26499033
600036SS_2021-04-16T000000_BUY_SETUP_PERFECT_1_2021-04-16T000000_9,2021-04-16 00:00:00,600036.SS,BUY_SETUP_PERFECT,1,60,2021-07-15 00:00:00,40.24,42.81,0.0638668,0.22813121,-0.0139165
600036SS_2021-07-08T000000_BUY_SETUP_PERFECT_1_2021-07-08T000000_9,2021-07-08 00:00:00,600036.SS,BUY_SETUP_PERFECT,1,5,2021-07-15 00:00:00,40.85,42.81,0.04798042,0.05801714,-0.02864137
600036SS_2021-07-08T000000_BUY_COUNTDOWN_CANCEL_1_2021-06-23T000000_3,2021-07-08 00:00:00,600036.SS,BUY_COUNTDOWN_CANCEL,1,5,2021-07-15 00:00:00,40.85,42.81,0.04798042,0.05801714,-0.02864137
601318SS_2021-07-09T000000_BUY_SETUP_PERFECT_1_2021-07-09T000000_9,2021-07-09 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,5,2021-07-16 00:00:00,49.47,49.08,-0.00788357,0.00788357,-0.04669497
601318SS_2021-07-09T000000_BUY_COUNTDOWN_CANCEL_1_2021-06-10T000000_12,2021-07-09 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,5,2021-07-16 00:00:00,49.47,49.08,-0.00788357,0.00788357,-0.04669497
600036SS_2021-01-18T000000_SELL_SETUP_PERFECT_-1_2021-01-18T000000_9,2021-01-18 00:00:00,600036.SS,SELL_SETUP_PERFECT,-1,120,2021-07-19 00:00:00,42.42,42.59,-0.00400754,0.08816596,-0.1650165
600036SS_2021-04-20T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-16T000000_0,2021-04-20 00:00:00,600036.SS,BUY_COUNTDOWN_CANCEL,1,60,2021-07-19 00:00:00,42.49,42.59,0.00235349,0.1630972,-0.06613321
000858SZ_2021-07-13T000000_BUY_SETUP_1_2021-07-13T000000_9,2021-07-13 00:00:00,000858.SZ,BUY_SETUP,1,5,2021-07-20 00:00:00,256.2,262.5,0.02459016,0.03204528,-0.0312256
000651SZ_2021-07-13T000000_BUY_SETUP_1_2021-07-13T000000_9,2021-07-13 00:00:00,000651.SZ,BUY_SETUP,1,5,2021-07-20 00:00:00,35.4,37.2,0.05084746,0.07175141,-0.01666667
600519SS_2021-07-14T000000_BUY_SETUP_1_2021-07-14T000000_9,2021-07-14 00:00:00,600519.SS,BUY_SETUP,1,5,2021-07-21 00:00:00,1767.08,1774.08,0.00396134,0.02886117,-0.01188401
600036SS_2021-06-23T000000_BUY_SETUP_1_2021-06-23T000000_9,2021-06-23 00:00:00,600036.SS,BUY_SETUP,1,20,2021-07-21 00:00:00,45.32,41.46,-0.08517211,0.03817299,-0.12444837
000858SZ_2021-06-28T000000_SELL_COUNTDOWN_COMPLETE_-1_2021-04-28T000000_13,2021-06-28 00:00:00,000858.SZ,SELL_COUNTDOWN_COMPLETE,-1,20,2021-07-26 00:00:00,283.93,229.74,0.1908569,0.21005177,-0.00116226
000858SZ_2021-04-28T000000_SELL_SETUP_-1_2021-04-28T000000_9,2021-04-28 00:00:00,000858.SZ,SELL_SETUP,-1,60,2021-07-27 00:00:00,263.22,211.35,0.19705949,0.19762936,-0.15435757
601318SS_2021-01-28T000000_BUY_SETUP_PERFECT_1_2021-01-28T000000_9,2021-01-28 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,120,2021-07-29 00:00:00,68.9,42.63,-0.38127721,0.10682148,-0.39419448
000651SZ_2021-01-28T000000_SELL_COUNTDOWN_CANCEL_-1_2021-01-08T000000_1,2021-01-28 00:00:00,000651.SZ,SELL_COUNTDOWN_CANCEL,-1,120,2021-07-29 00:00:00,43.29,33.56,0.22476322,0.25710326,-0.14345114
000651SZ_2021-01-29T000000_BUY_SETUP_PERFECT_1_2021-01-29T000000_9,2021-01-29 00:00:00,000651.SZ,BUY_SETUP_PERFECT,1,120,2021-07-30 00:00:00,42.3,33.5,-0.20803783,0.17021277,-0.23971631
600519SS_2021-05-07T000000_SELL_COUNTDOWN_CANCEL_-1_2021-04-08T000000_5,2021-05-07 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,60,2021-08-02 00:00:00,1688.79,1560.08,0.07621433,0.15572688,-0.24692235
601318SS_2021-05-10T000000_BUY_SETUP_PERFECT_1_2021-05-10T000000_9,2021-05-10 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,60,2021-08-03 00:00:00,59.41,43.62,-0.26578017,0.05840768,-0.29742468
601318SS_2021-05-10T000000_BUY_COUNTDOWN_CANCEL_1_2021-04-13T000000_7,2021-05-10 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,60,2021-08-03 00:00:00,59.41,43.62,-0.26578017,0.05840768,-0.29742468
600036SS_2021-07-08T000000_BUY_SETUP_PERFECT_1_2021-07-08T000000_9,2021-07-08 00:00:00,600036.SS,BUY_SETUP_PERFECT,1,20,2021-08-05 00:00:00,40.85,38.51,-0.05728274,0.06144431,-0.09498164
600036SS_2021-07-08T000000_BUY_COUNTDOWN_CANCEL_1_2021-06-23T000000_3,2021-07-08 00:00:00,600036.SS,BUY_COUNTDOWN_CANCEL,1,20,2021-08-05 00:00:00,40.85,38.51,-0.05728274,0.06144431,-0.09498164
601318SS_2021-07-09T000000_BUY_SETUP_PERFECT_1_2021-07-09T000000_9,2021-07-09 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,20,2021-08-06 00:00:00,49.47,43.05,-0.12977562,0.00788357,-0.15625632
